0,5.592,4.746,1.732,2.914,7.067,3.958,1.898,4.251,8.271,1.399,4.787,5.371,12.605,1.61,-1.292,3.424,5.519,2.608,2.697,3.035,1.88,4.181,4.226,5.473,4.37,5.125,4.728,5.939,5.287,3.921,4.537,0.234,3.997,2.3,6.583
0,4.002,3.8,2.306,3.624,4.762,3.414,3.154,4.348,4.711,1.512,2.48,2.989,-1.54,1.98,1.71,2.976,4.901,2.097,3.147,3.032,1.48,4.909,4.562,6.078,5.236,5.916,5.635,6.868,6.089,5.272,4.582,1.822,4.051,3.096,5.467
0,3.233,4.363,1.902,3.586,3.776,2.847,3.628,3.9,1.523,2.747,1.237,2.377,-3.064,0.829,3.59,1.75,3.659,2.77,4.87,4.036,2.535,7.015,7.616,8.393,6.893,6.617,7.286,7.795,6.661,6.788,6.34,5.189,4.629,3.918,2.844
0,-1.105,-1.762,-0.791,0.026,-0.504,-0.361,-1.053,-0.799,-1.283,-2.099,-3.993,-3.639,-6.738,-3.548,-2.84,-2.001,-0.219,-2.122,-1.709,-1.889,-1.168,3.972,3.245,3.766,5.326,3.304,5.396,3.549,3.794,6.045,12.321,3.602,1.81,-0.542,11.462
0,-0.381,-1.823,-0.683,0.285,-0.063,-0.649,-0.631,-0.738,-1.875,-2.12,-4.345,-3.026,-3.814,-2.413,-1.539,-1.678,-0.461,-2.235,-1.342,0.328,0.281,4.011,2.935,4.729,6.527,3.837,5.433,4.253,3.463,6.186,11.705,4.508,2.577,-0.444,12.058
0,-1.132,-2.673,-1.022,-0.286,-0.566,-1.618,-0.468,-1.395,-3.801,-2.433,-5.699,-3.173,-3.765,-2.179,-0.284,-1.183,-2.068,-3.621,-1.263,1.2,2.928,4.223,3.917,6.176,7.737,5.001,5.656,5.041,2.776,6.496,11.248,5.308,2.906,-0.116,12.016
0,-3.469,-4.211,-2.845,-1.534,-2.118,-3.541,-3.373,-2.08,-1.656,-1.596,1.052,-3.892,-3.263,0.809,-18.169,-16.491,-14.725,-19.531,-17.174,-16.126,-14.74,-23.315,-21.017,-22.331,-21.817,-24.198,-24.05,-23.845,-23.377,-23.157,-22.529,-21.357,-16.848,-19.868,-10.177
0,-2.62,-4.707,-2.472,-2.449,-1.96,-3.3,-3.196,-2.199,-1.672,-2.076,0.8,-3.923,-2.659,1.242,-18.401,-15.981,-13.685,-18.092,-17.286,-15.079,-13.571,-22.007,-20.407,-21.986,-21.176,-23.344,-22.915,-22.97,-22.917,-22.676,-21.708,-20.433,-15.918,-18.767,-9.383
0,-2.867,-3.396,-2.375,-1.338,-1.384,-2.873,-1.957,-1.686,-0.383,-0.295,3.405,1.096,-0.388,6.828,10.155,10.817,9.304,12.358,20.201,20.244,22.558,29.593,23.762,26.171,26.315,23.008,23.163,23.707,23.424,23.428,24.605,26.141,28.868,26.167,37.749
0,-1.986,-3.356,-1.075,-1.665,-1.043,-1.717,-1.074,-0.96,0.144,-0.132,2.174,-0.393,1.713,7.116,10.035,9.26,13.161,5.88,10.069,9.494,12.434,3.778,3.401,4.049,5.316,1.677,1.751,2.512,1.22,1.286,2.965,4.283,7.976,4.691,13.733
0,-0.495,-2.56,0.581,-1.165,-0.058,-0.167,0.042,0.305,1.176,0.854,1.26,-0.573,3.283,6.657,10.558,10.787,-0.903,7.629,-6.532,-4.53,-1.724,-11.251,-12.541,-11.439,-10.042,-13.674,-13.524,-12.708,-14.727,-14.539,-12.407,-11.443,-7.733,-10.761,-3.498
0,-0.106,0.396,1.871,7.676,6.502,6.866,7.579,8.6,6.099,7.199,9.258,7.477,10.088,6.291,5.718,9.798,9.996,10.843,14.432,8.154,8.053,8.425,10.558,15.612,23.063,23.675,23.962,34.831,31.917,33.268,33.277,27.689,31.565,29.778,30.431
0,3.012,4.918,8.91,13.912,13.855,11.462,12.02,10.878,6.839,7.545,10.723,7.219,11.968,6.134,6.03,16.295,14.349,14.565,18.851,20.498,12.444,14.076,16.921,16.84,14.077,15.574,22.302,22.87,14.711,18.483,21.316,23.657,27.597,30.013,44.833
0,-3.911,-1.06,2.095,8.637,7.326,7.483,3.292,2.325,9.799,5.47,7.652,17.199,24.908,20.864,12.837,12.49,13.647,15.639,16.209,13.79,12.916,19.231,26.453,25.733,30.32,21.053,23.738,23.672,21.279,21.629,19.913,19.701,19.388,22.041,23.468
0,-2.864,-1.437,1.428,8.244,6.749,6.343,3.601,1.836,8.233,4.414,8.056,15.059,23.529,22.673,13.492,12.265,13.392,15.291,15.977,13.45,12.644,20.03,25.166,25.649,29.897,20.271,23.367,23.255,21.344,21.665,19.996,19.722,18.98,21.574,22.458
0,-0.668,-1.736,0.026,0.025,-0.292,-0.861,0.246,3.279,-3.323,-1.427,0.924,-1.726,-1.541,1.562,5.125,6.974,11.197,11.973,11.734,7.522,9.054,19.288,18.92,16.555,18.813,20.043,17.527,17.986,17.303,17.451,17.176,21.719,23.456,20.877,29.132
0,-0.893,-2.896,-1.316,-1.824,-2.742,-2.145,-0.75,3.048,-4.578,-3.755,-0.411,-3.173,-2.887,0.595,4.646,7.213,11.354,14.743,11.34,7.548,10.704,18.146,17.767,16.993,18.098,19.837,18.206,19.782,17.796,18.986,17.843,21.777,23.39,20.672,27.246
0,6.52,1.969,2.345,12.789,5.944,9.725,11.368,22.431,37.343,24.343,32.045,34.344,37.981,32.287,37.831,22.422,28.294,30.906,30.822,30.602,27.11,23.954,26.547,25.364,23.018,24.038,25.726,23.652,22.581,22.803,20.434,23.363,20.309,22.059,24.021
0,3.678,0.846,-4.403,7.41,2.461,6.96,7.695,19.339,35.458,21.001,32.148,34.418,35.872,31.84,29.281,21.095,24.865,26.071,27.792,27.488,23.19,22.685,23.866,22.798,19.948,20.712,22.323,21.356,20.127,20.037,17.829,19.582,18.494,18.715,21.937
0,0.113,-1.521,-0.09,-1.266,1.702,0.661,3.05,1.77,7.798,7.105,6.485,8.475,13.793,6.997,8.725,9.596,11.873,8.328,11.739,11.967,7.509,8.402,2.709,6.295,3.639,0.797,9.179,10.996,7.866,10.549,11.077,8.377,8.994,9.445,11.594
0,-1.665,-3.688,-1.773,-2.994,-1.816,-1.432,1.438,0.732,4.311,4.926,4.483,5.973,11.002,4.871,5.262,7.985,10.841,5.552,9.089,8.811,5.388,7.448,1.102,2.088,2.504,1.423,5.963,6.404,5.168,8.082,8.699,6.388,5.285,5.534,7.767
0,-1,2.121,0.831,1.015,4.795,-1.095,0,5.548,4.72,6.3,5.906,6.13,3.864,4.313,8.254,5.177,10.766,17.405,11.295,13.317,9.1,4.207,5.693,0.496,2.224,2.303,1.805,-0.367,1.463,2.23,-0.961,1.361,-3.905,-4.535,3.263
0,0.35,3.026,1.559,0.732,5.003,0.206,1.169,8.092,5.398,8.682,7.642,7.651,6.944,5.918,10.923,8.994,9.105,17.656,13.872,16.401,13.567,6.853,1.722,1.45,0.067,1.574,3.591,1.24,2.7,3.487,0.327,2.221,-1.626,-2.269,4.736
0,4.295,-2.29,-0.367,2.6,5.759,1.859,0.714,3.281,4.108,-2.324,2.725,3.602,2.92,1.004,3.145,3.439,2.921,2.133,8.805,7.231,-0.524,10.928,5.806,10.427,14.624,16.836,19.507,13.079,10.519,12.348,13.83,15.952,19.325,20.91,33.016
0,8.207,-1.463,-0.457,1.795,4.689,1.508,1.392,4.374,5.188,-0.298,2.184,2.23,5.021,3.255,3.117,5.064,4.579,2.877,9.779,10.527,-0.374,11.073,7.395,10.887,14.817,19.581,20.068,14.897,12.971,15.236,15.38,17.32,19.379,20.59,34.051
0,-13.984,-0.188,0.331,2.078,1.767,1.049,1.904,5.697,6.932,1.732,2.698,2.728,7.63,6.464,4.319,7.263,6.741,2.846,11.004,14.512,0.38,10.674,9.679,10.757,15.167,23.467,21.716,17.002,16.197,18.338,17.2,19.571,20.414,19.455,35.6
0,-5.912,-1.856,-3.658,-8.29,-6.832,-6.696,-7.272,-8.032,-5.917,-6.395,-0.179,-3.883,2.14,-3.489,2.79,0.994,-0.599,-5.342,1.93,-0.738,2.759,8.522,4.793,7.913,9.399,6.474,7.044,8.118,8.54,6.448,4.169,2.206,5.43,5.711,1.14
0,-7.554,1.154,-7.096,-12.423,-10.344,-9.988,-10.354,-9.935,-9.454,-9.137,-5.287,-5.583,-7.652,-8.306,1.006,0.044,-2.413,-6.384,-0.383,-2.368,-0.81,5.032,1.549,5.7,6.142,4.15,4.675,4.783,5.5,4.138,1.16,0.463,3.581,3.014,-2.657
0,2.451,-3.406,-4.623,-4.43,-3.919,-0.56,-1.107,-1.915,-0.295,-1.717,-0.037,-0.065,3.209,1.838,2.035,2.868,-2.31,-7.722,-4.995,-15.138,-12.098,3.323,-3.923,-5.149,-2.235,1.248,-0.53,-1.334,0.511,0.809,3.05,-0.224,4.663,3.636,7.217
0,-4.515,-2.15,7.941,19.777,16.048,19.109,21.953,21.925,20.977,15.673,19.787,20.849,16.807,14.634,15.898,15.569,18.928,19.122,17.945,17.619,20.094,16.551,25.855,15.683,13.377,11.789,15.602,11.167,13.524,16.565,17.686,17.953,18.973,18.211,11.852
0,-5.5,-1.674,5.935,16.525,16.304,16.532,19.865,19.448,19.287,15.137,19.135,20.075,15.943,13.689,15.315,16.168,18.352,16.191,15.822,13.749,19.359,15.504,22.782,16.729,16.446,10.255,18.554,11.817,13.422,15.691,16.576,16.447,17.55,16.896,11.69
0,1.74,2.806,7.327,3.168,-1.025,-0.574,1.592,-1.091,-1.809,-1.366,-2.683,-0.509,-3.507,-2.593,-2.285,-3.44,-1.764,-1.767,-1.143,-2.169,-3.29,-1.554,2.378,-3.399,-0.572,-1.644,-3.397,-6.536,-0.607,-0.167,1.28,1.078,0.622,-0.492,-1.568
0,0.614,1.102,6.621,0.152,-3.489,-4.618,-1.832,-3.471,-4.199,-4.16,-5.089,-3.34,-5.571,-5.332,-4.333,-4.945,-2.647,-4.085,-3.121,-3.654,-4.088,-4.462,-0.546,-4.708,-4.093,-3.308,-4.363,-6.976,-3.185,-3.101,-1.189,-1.42,-2.778,-3.556,-4.093
