0,3.997,0.168,1.553,1.079,1.333,3.75,2.591,2.756,1.106,2.68,0.479,0.158,2.185,3.942,0.641,4.24,2.577,7.594,-1.873,-4.682,-4.815,-0.783,-4.517,-1.347,-1.668,0.411,0.13,-1.475,-1.814,-3.668,-2.515,-2.898,0.538,4.678,0.932,11.832
0,11.883,10.774,12.271,10.503,14.768,17.31,8.052,1.656,25.094,14.831,23.022,15.421,24.884,26.475,23.756,30.568,15.354,18.003,11.77,9.405,6.132,8.557,10.973,10.751,13.333,9.526,4.913,8.544,10.103,9.55,9.494,6.708,8.12,6.802,6.538,5.901
0,-5.086,-2.584,-0.978,-2.057,-1.792,-2.102,-2.394,-3.598,-7.321,-3.833,-7.138,-3.294,-8.291,1.375,3.393,-0.982,8.138,12.405,5.041,-2.427,-2.966,-2.261,0.143,2.789,5.242,2.917,2.487,0.021,0.224,-3.032,-1.756,-1.919,0.583,1.061,-0.331,3.327
0,-8.16,-4.572,-2.844,-3.504,-2.678,-2.334,-3.803,-5.303,-8.384,-3.973,0.207,-4.703,-12.066,1.2,9.671,-1.386,5.01,8.962,2.395,-2.406,-7.104,-3.613,-2.477,1.201,3,2.013,0.365,-1.074,-1.173,1.211,-3.111,-3.524,-1.131,-0.899,-2.262,1.502
0,1.845,9.806,-0.976,5.594,5.849,7.724,15.634,8.795,9.325,11.312,5.487,8.835,10.939,10.817,7.533,8.878,11.361,12.252,8.689,9.3,20.458,23.788,20.698,16.08,15.602,16.21,9.989,15.442,12.307,9.057,11.321,16.056,-0.803,2.875,5.39,10.934
0,-1.36,-0.209,0.306,-0.554,0,2.531,-0.905,-1.058,-1.192,-0.806,-0.486,1.55,-0.811,0.226,2.976,1.49,1.043,2.531,3.391,4.093,3.958,2.641,3.327,9.544,9.73,8.147,9.903,7.194,9.332,8.615,7.812,9.921,9.663,9.322,9.712,16.202
0,-3.553,-4.322,-0.268,-0.134,-0.085,4.178,-3.409,-3.941,-3.422,-2.903,-3.121,-0.867,-3.542,-2.715,0.234,-0.684,-2.027,1.025,0.883,2.1,2.635,0.399,0.215,7.334,7.85,6.409,9.387,5.781,7.422,7.545,6.154,8.758,8.118,7.272,6.873,13.544
0,14.495,15.872,17.794,17.28,13.065,12.734,12.306,13.51,11.145,12.812,11.275,17.946,16.307,20.875,22.801,19.649,17.234,17.46,15.245,17.757,22.23,15.229,12.416,28.087,27.511,28.624,30.625,30.598,32.419,31.188,39.898,32.326,33.302,32.973,29.267,36.539
0,9.839,15.675,16.553,16.999,10.627,12.479,12.539,13.94,10.641,12.24,12.589,19.501,14.91,22.392,21.8,19.346,15.794,16.587,15.156,15.716,19.988,14.409,10.554,29.091,27,29.57,30.296,30.32,32.269,32.151,32.689,31.312,32.846,32.354,29.935,34.641
0,-3.841,-4.976,-1.006,2.306,-1.93,1.427,-1.99,-3.527,-3.286,-0.237,-4.452,-0.682,-2.979,-2.33,-2.546,-0.551,-2.18,1.106,-1.081,1.032,2.611,-1.897,-3.296,5.964,7.586,4.934,14.209,7.589,6.997,4.406,3.7,4.728,6.228,5.393,4.104,-2.368
0,0.481,9.643,-5.959,-0.114,-5.517,0.964,-1.439,0.404,-11.144,-4.652,-12.483,-8.506,-10.458,-9.601,-4.813,-8.693,-9.297,3.441,-10.834,-12.98,-5.098,-13.95,-14.599,0.687,4.383,2.9,3.375,-1.645,-0.172,1.976,-0.362,-2.183,-1.422,-5.496,-6.106,-4.808
0,1.391,0.867,1.539,1.952,0.935,1.658,1.111,2.814,-0.734,1.598,4.447,7.057,3.345,5.352,3.448,7.635,7.078,3.952,7.961,-2.515,0.106,1.921,6.565,-1.153,-1.894,-4.309,-0.86,6.994,3.256,3.975,4.459,2.349,4.37,13.98,13.784,13.057
0,1.2,1.191,1.895,2.146,1.619,1.889,1.894,2.441,-0.867,0.739,4.241,6.852,3.031,5.395,2.85,7.55,6.661,3.571,8.175,-5.152,-0.973,1.967,5.38,-3.377,-3.826,-5.63,-5.838,-6.82,-4.787,-7.663,-8.183,-8.867,-8.329,1.115,1.321,1.178
0,-6.853,8.846,-1.637,6.531,13.291,12.071,10.17,11.353,8.829,9.324,11.174,5.424,8.428,8.779,7.575,12.487,15.857,10.84,13.043,16.104,11.584,11.349,7.498,9.947,10.508,7.676,8.746,5.802,4.065,5.785,5.854,3.567,7.213,6.975,6,3.049
0,-0.23,2.357,2.353,1.131,5.879,4.765,3.259,4.733,5.072,3.419,3.746,1.103,3.612,2.019,-0.822,5.695,7.054,7.37,6.936,15.604,4.129,5.814,6.57,-0.998,4.194,-0.692,2.239,1.629,1.867,3.217,0.422,1.222,6.557,2.821,0.006,-1.923
0,-4.825,-6.207,-7.899,-11.009,2.249,0.407,-3.032,-1.385,-0.163,-0.157,-5.114,0.241,0.962,-0.693,14.054,4.314,6.05,5.284,6.019,6.92,5.049,8.969,0.597,4.29,1.953,1.162,2.223,5.3,4.527,0.412,2.278,1.088,5.664,10.953,11.678,9.849
0,-5.529,-6.109,-7.388,-6.104,2.061,-1.477,-3.302,-2.168,-2.205,-2.989,-6.138,-1.077,-0.562,-0.596,-7.041,3.041,4.685,2.867,4.466,5.843,2.75,6.528,-0.335,0.798,0.182,0.073,0.804,3.23,3.354,0.004,1.673,-0.082,5.688,9.912,10.155,8.336
0,-2.554,-3.038,-1.525,-4.043,-2.469,-1.745,-0.701,-0.843,-1.749,-2.055,-2.092,0.773,0.338,2.284,-6.739,2.562,3.756,2.368,3.803,1.907,-0.504,-1.166,-0.836,-1.107,-3.699,-1.844,-0.547,-0.776,0.98,1.486,1.742,-1.494,1.4,4.477,3.627,3.035
0,4.147,3.137,-8.42,-4.176,-4.49,-2.312,-3.344,-4.72,2.904,1.008,2.352,3.362,4.339,7.715,11.448,9.005,8.017,2.76,12.775,5.393,4.232,8.335,10.222,13.488,13.909,15.251,16.596,15.74,16.913,17.61,15.778,15.428,16.166,16.995,16.665,17.551
0,3.933,9.026,0.023,5.884,4.861,7.619,5.347,1.722,12.128,12.963,12.947,13.761,13.956,17.242,19.909,17.839,15.82,12.119,19.511,12.915,14.039,18.625,20.749,21.669,21.697,22.532,24.498,24.158,25.171,25.508,23.211,23.479,24.463,25.447,24.793,26.232
0,-0.733,1.187,0.921,0.848,7.744,4.645,4.704,4.27,0.8,4.679,-2.597,1.558,4.19,4.881,8.792,14.885,3.806,2.65,5.727,8.481,5.663,17.67,7.393,6.213,3.761,8.039,-0.828,5.48,5.97,3.734,7.062,2.446,5.511,5.046,4.841,1.683
0,2.474,0.939,0.768,1.2,2.311,3.186,3.23,3.034,5.306,4.694,6.105,5.118,8.338,6.337,1.865,3.892,2.878,13.932,2.72,19.842,10.311,7.906,9.984,0.781,0.809,-0.029,0.645,1.984,1.794,0.758,1.198,1.457,0.089,2.609,2.09,3.929
0,2.382,1.214,0.486,0.799,1.623,2.238,2.486,2.418,5.009,3.982,4.792,3.65,8.301,4.288,0.632,-0.181,1.655,10.958,1.127,3.254,9.687,4.844,7.469,-0.41,-0.27,-1.087,0.031,1.824,1.192,0.234,0.619,1.169,-0.065,1.368,0.969,3.592
0,2.655,1.47,0.081,0.293,1.109,1.495,1.569,1.674,4.617,3.158,2.523,1.775,8.235,0.26,-0.472,-2.537,0.192,-2.638,-0.758,2.139,8.975,2.546,-0.075,-1.238,-1.114,-1.947,-0.4,1.44,0.598,-0.537,-0.073,0.853,-0.355,0.226,-0.165,2.995
0,4.531,7.401,6.33,8,3.879,7.096,9.133,3.002,10.666,14.91,7.651,15.958,8.548,9.259,24.783,9.427,15.993,2.935,3.717,0.717,-0.072,9.349,11.558,5.76,6.498,4.092,5.027,7.228,0.911,1.317,2.478,1.69,6.26,6.695,7.1,21.105
0,-3.592,-0.049,-1.857,2.652,-1.885,1.083,3.096,-4.442,0.724,0.555,-3.246,8.355,-3.127,-2.601,-11.219,-1.954,-12.975,-5.181,-7.336,-6.779,-5.9,-6.269,-3.453,-0.925,0.216,-1.099,-0.041,2.134,-3.154,-1.752,-1.209,-4.501,-0.504,-0.649,-0.393,-5.82
0,-2.701,0.669,-0.565,0.274,-0.732,0.662,-0.756,-0.336,0.788,-1.216,0.962,0.775,1.021,3.05,-5.531,1.158,3.117,2.156,2.744,2.981,-1.481,-2.672,-3.228,-0.699,-3.41,-0.466,0.353,0.137,2.351,2.153,4.019,0.998,0.225,5.351,4.099,1.769
0,-1.818,0.238,0.208,-0.051,-0.781,0.965,-0.265,-1.17,0.981,-0.653,-0.231,1.101,0.862,1.588,-5.281,1.165,2.582,1.862,1.416,2.431,-2.339,-2.945,0.055,0.024,-1.42,0.214,0.76,0.474,3.127,3.985,5.935,1.22,0.806,6.49,4.879,3.575
0,-0.864,-0.354,0.495,-0.184,-0.812,1.705,0.116,-1.981,1.112,0.211,-1.061,2.046,1.05,1.124,-4.343,0.947,1.949,1.745,0.153,2.549,-2.424,-2.391,7.056,0.999,0.437,1.756,1.014,-1.256,3.487,4.564,6.686,0.999,1.031,7.668,6.147,7.355
0,-2.854,8.924,4.256,-1.6,9.168,0.007,-1.408,-2.199,-0.801,0.24,2.858,3.816,4.418,5.885,11.417,5.82,7.99,2.61,11.095,-0.003,-0.404,6.207,3.907,-15.642,-14.431,-12.756,-12.29,-13.647,-13.164,-12.087,-12.994,-12.693,-12.933,-11.912,-11.449,-7.949
0,-2.512,11.855,9.32,24.582,13.694,24.218,25.59,25.499,28.622,30.037,32.683,33.198,33.557,35.374,39.882,35.552,36.387,31.38,40.684,28.938,30.739,35.94,38.507,40.047,41.451,42.645,43.618,42.053,43.454,44.606,42.933,43.559,43.2,44.35,44.385,47.522
0,4.819,-7.507,-8.138,4.134,-3.802,2.144,4.457,3.375,9.129,10.934,14.643,13.668,13.635,15.903,18.912,16.531,15.123,10.487,20.715,8.71,12.238,17.713,20.205,19.129,20.55,20.86,21.961,20.957,23.137,24.291,21.359,22.495,21.931,23.38,23.133,25.118
0,1.605,0.635,1.18,1.338,2.984,3.731,4.894,3.785,4.541,5.686,6.836,7.803,7.756,7.856,4.26,8.004,4.894,-2.454,5.651,-5.331,2.309,-5.513,-9.425,7.465,5.409,6.088,6.346,6.685,5.995,5.209,6.006,6.291,5.468,8.388,10.804,6.572
0,1.368,0.726,1.281,1.102,2.097,3.242,4.18,3.39,4.552,4.902,6.374,6.405,8.216,7.275,4.109,5.714,5.265,-2.852,3.146,-1.239,1.122,-0.45,1.206,-5.426,-6.955,-6.542,-6.043,-5.397,-6.178,-7.054,-6.286,-6.083,-7.147,-5.3,-3.023,-0.386
0,1.503,0.968,1.34,1.203,1.459,2.989,3.47,2.944,4.857,4.106,5.556,4.845,8.463,6.297,4.023,4.396,4.211,1.065,4.543,17.015,10.798,7.834,8.447,1.997,1.033,0.98,1.811,2.996,1.792,0.86,1.669,2.224,0.854,1.949,3.811,8.019
0,1.761,1.389,1.167,1.336,0.881,2.827,2.646,2.225,5.562,3.249,4.443,3.126,8.701,4.87,3.768,3.181,3.655,4.827,3.791,10.156,10.561,6.198,4.421,1.154,0.469,-0.107,0.881,2.973,1.115,0.11,1.012,2.374,0.405,1.054,2.184,6.678
0,-1.427,-1.528,-5.381,-1.539,2.8,-3.314,-7.897,-7.66,-5.083,-9.733,-3.455,-3.97,-3.779,-3.289,-9.856,-0.257,7.496,-1.584,4.635,0.898,-5.821,-6.382,-5.071,-6.809,-14.954,-3.682,-12.559,-10.736,-14.435,-10.527,-8.278,-4.337,-7.443,-7.903,-7.616,2.147
0,1.288,-2.336,-1.836,0.599,1.128,3.188,10.869,15.083,5.783,6.701,6.077,4.672,6.808,7.093,6.871,6.961,9.291,10.413,9.291,9.311,7.571,12.605,14.323,12.212,13.727,12.352,14.456,13.447,13.04,12.802,13.875,13.141,13.17,14.52,12.658,10.671
0,-1.917,-2.549,-4.279,-4.873,-3.15,-3.074,-3.363,-2.713,-2.616,-1.776,-0.669,-3.194,-0.54,-1.957,-2.718,-1.226,-0.166,2.145,-0.967,-1.403,0.98,0.043,-2.134,-10.855,-9.065,-8.127,-10.083,-10.57,-7.538,-9.342,-9.826,-12.948,-11.453,-12.678,-11.034,-4.617
0,0.074,0.818,11.567,0.379,-2.298,0.404,-3.267,-6.396,2.562,1.206,2.778,2.114,4.591,3.957,4.29,5.275,7.233,7.917,6.899,5.953,5.753,7.465,11.138,9.342,7.584,9.286,9.067,9.964,10.706,11.326,11.372,11.16,11.406,10.815,10.076,10.375
0,-0.49,0.519,5.684,0.783,-1.809,2.945,4.735,4.424,0.72,0.49,1.064,0.241,2.71,2.56,2.598,3.182,4.716,5.132,4.917,3.14,3.022,4.952,8.472,7.756,6.528,6.97,7.509,8.353,8.435,8.75,8.846,8.008,9.011,8.914,8.054,8.467
0,-1.027,0.432,3.156,0.521,-1.401,2.777,3.641,3.509,-1.286,-0.895,-0.841,-1.845,0.76,1.244,1.423,1.293,2.799,2.795,2.878,0.832,0.999,3.208,6.19,6.444,5.519,5.019,5.991,6.792,6.784,6.794,6.579,5.619,7.094,7.726,6.686,6.48
0,-7.231,-5.227,-12.476,-6.54,-5.365,-4.863,-2.709,-4.116,0.241,0.344,7.259,0.939,0.949,-0.436,-8.191,0.238,2.37,-1.748,1.821,-0.579,-0.946,-0.878,4.542,5.147,-0.37,-1.08,5.557,-0.774,3.916,-0.271,0.963,-2.582,2.136,2.51,0.281,-1.791
0,-1.801,-1.809,-3.029,-2.438,-0.354,-1.366,1.367,3.755,1.335,0.32,3.603,5.77,1.628,3.048,4.07,4.033,4.945,6.192,4.682,6.095,12.817,19.916,11.242,22.181,28.228,25.741,24.93,28.949,34.317,28.103,31.664,28.804,24.736,27.473,22.699,27.02
0,4.689,2.183,9.58,6.741,2.024,3.966,3.223,2.815,1.761,5.01,-3.249,3.167,0.563,3.841,-3.652,-1.904,0.518,-0.386,3.025,1.599,1.448,4.434,2.125,-12.017,-10.66,-8.734,-10.432,-11.572,-7.718,-12.973,-7.871,-0.663,-4.479,-11.035,-12.647,-8.592
0,-2.251,-5.373,-4.447,6.703,1.722,6.113,2.369,5.837,6.136,6.354,4.284,11.162,5.702,7.714,9.423,7.333,-4.886,5.9,4.649,4.929,6.318,9.376,7.309,5.81,8.81,8.08,15.438,16.848,13.518,7.562,8.59,7.757,6.687,10.42,7.473,5.28
0,-3.758,-6.36,-7.719,-15.975,-9.612,-18.459,-22.225,-18.614,-16.192,-18.729,-21.731,-13.361,-19.131,-15.875,-16.416,-15.825,-12.58,-18.867,-18.613,-20.255,-17.205,-15.46,-21.566,-22.509,-20.648,-19.562,-18.511,-14.659,-15.378,-20.371,-18.643,-19.448,-19.964,-17.943,-20.343,-19.833
0,-4.811,-4.145,-6.12,-7.78,-6.321,-3.878,-6.461,-4.669,2.874,2.257,-5.011,-2.349,1.245,1.218,7.38,10.09,9.351,5.946,5.562,0.512,2.841,10.057,5.002,-7.623,-9.449,-8.631,-8.908,-10.535,-14.398,-12.026,-12.856,-18.828,-3.126,3.735,4.649,6.714
0,-0.875,3.473,2.423,2.548,4.306,2.933,2.981,2.387,9.506,9.237,2.971,6.221,2.689,2.503,15.891,6.095,12.856,3.171,0.109,5.143,1.416,1.504,-0.498,14.195,15.304,14.074,11.691,16.085,14.134,12.689,14.478,14.346,15.638,26.485,29.157,26.473
0,-4.497,-8.109,-8.829,-7.282,-7.975,1.613,-2.279,-4.396,1.249,0.791,-3.891,-1.056,2.093,2.933,16.635,2.97,-1.9,3.738,0.92,1.426,4.012,6.33,2.974,-0.762,-2.635,-1.987,4.95,0.586,9.466,4.695,6.574,10.922,15.836,26.286,26.237,26.159
0,-4.107,-3.32,-7.765,-6.193,-8.342,-4.566,-6.632,-4.742,2.447,1.703,5.434,-6.352,-2.539,5.211,14.458,11.756,13.133,4.032,2.678,1.182,5.687,8.586,5.646,14.664,16.755,9.914,9.001,10.682,11.586,5.184,8.136,8.02,12.768,26.351,24.782,38.436
0,-8.764,-9.326,-8.556,-7.375,-9.083,-11.541,-7.883,-7.31,-9.63,-5.781,-3.621,-3.193,-0.425,-1.541,-0.897,-3.871,-4.879,-6.42,-2.139,0.068,-8.679,0.801,1.972,-5.917,-4.094,-2.593,-4.623,-1.654,-4.513,-5.145,-4.603,-4.587,-3.508,-2.239,-1.213,-4.133
0,0.889,2.803,3.485,3.43,4.483,2.438,9.082,2.725,7.756,4.538,8.003,16.757,0.65,7.334,7.653,11.109,-3.334,5.484,14.765,9.199,8.871,12.601,6.347,0.685,1.859,2.959,2.605,2.336,4.878,7.393,6.911,6.119,8.323,10.779,13.572,19.451
0,-1.112,-1.852,-2.345,-0.454,-0.571,-0.303,0.612,1.591,-0.456,-6.09,1.516,3.522,6.182,8.344,5.843,2.34,0.408,-0.004,-0.702,0.831,3.287,0.38,2.654,-2.171,3.708,2.857,3.577,0.632,1.037,1.052,1.368,1.373,-0.815,-6.143,-4.193,-3.378
0,-0.934,-1.525,-2.589,0.583,-0.294,0.81,1.318,1.619,0.459,-4.068,-2.57,2.603,1.52,7.576,5.981,1.388,0.936,-0.448,-1.086,2.643,1.642,-2.621,4.947,-2.165,2.586,2.49,2.246,0.454,0.661,1.543,1.88,1.567,0.459,-1.993,-0.512,-1.499
0,3.36,2.37,0.309,1.387,5.236,3.388,2.513,5.736,5.743,3.356,6.426,6.218,7.955,8.045,6.46,8.545,6.804,8.75,8.283,10.246,6.709,3.221,7.015,10.465,11.921,11.836,14.137,15.433,11.792,12.969,13.024,13.972,15.958,16.589,14.66,5.258
0,-2.652,-5.789,-11.437,-6.147,-1.829,-4.198,-4.414,-3.34,-9.573,-5.48,-10.377,-9.838,-11.069,-3.59,4.792,-2.998,-5.978,-3.497,-2.69,-7.356,-0.087,-6.842,-9.302,-11.193,-7.058,-4.553,-0.313,-9.147,-11.356,-23.214,-13.657,-20.073,-21.663,-20.144,-13.481,-26.309
0,-3.522,-4.439,-6.785,-1,-1.952,-4.749,-3.924,-3.502,-9.094,-5.575,-9.015,-9.771,-9.753,-2.845,5.676,-2.144,-4.075,-3.777,-2.925,0.711,3.231,-0.913,-5.775,-3.852,-3.639,1.936,-2.144,-6.052,-6.834,-16.539,-8.827,-15.161,-11.232,-16.391,-10.171,-21.683
0,-4.373,-3.249,-3.783,-2.056,-3.525,-4.831,-4.08,-4.432,-8.537,-5.509,-7.484,-9.873,-8.769,-1.577,7.393,-2.246,-2.401,-2.394,-4.711,-15.665,-4.954,-9.059,-13.185,-8.493,-5.855,-6.123,-8.271,-12.922,-12.398,-22.232,-14.694,-20.809,-15.972,-21.131,-16.241,-27.687
0,-2.247,-1.433,-0.885,-1.888,-2.747,-0.372,-2.219,-2.28,-5.686,-6.703,-5.249,-4.093,-3.252,-0.976,0.898,0.42,0.508,1.343,0.872,-0.03,-0.212,0.252,-2.63,-0.242,2.088,3.282,-2.932,-1.672,-4.291,1.468,3.107,3.347,0.001,-0.064,-0.717,-0.02
0,-1.234,-2.087,-2.263,-3.329,-2.533,2.218,-0.749,-2.778,-7.287,-9.293,-4.798,-5.754,-5.134,-3.078,0.096,-0.776,-1.214,0.55,2.33,2.003,3.236,0.14,-4.522,-0.419,1.244,3.613,-4.902,-4.392,-8.771,0.696,1.89,2.409,-1.2,-3.452,-2.732,-3.468
0,-4.947,-0.19,2.792,1.588,-1.331,4.198,-1.542,-0.864,-3.97,-5.731,-4.548,-9.054,-3.24,-4.11,6.404,10.542,2.198,-0.011,-3.856,4.593,8.457,7.289,-1.526,5.47,6.534,8.688,3.031,3.993,1.259,7.704,6.93,6.372,4.33,3.015,4.049,3.564
0,1.928,1.004,2.487,-1.261,0.633,3.229,3,3.84,1.865,2.117,4.942,-4.721,4.977,2.294,9.453,4.522,12.244,1.891,5.552,5.825,1.446,0.453,1.958,2.143,1.38,2.881,4.613,5.476,3.93,2.42,1.953,2.64,4.491,5.968,4.509,5.399
0,2.118,0.928,2.697,-0.384,0.694,2.486,3.55,3.684,2.814,0.417,4.396,-4.911,2.854,-1.081,9.102,2.499,14.036,1.086,2.563,2.964,-0.079,0.223,0.185,2.02,2.023,3.017,3.653,5.735,4.354,2.189,2.472,3.177,4.177,5.034,3.269,4.025
0,1.488,0.761,3.154,1.122,0.887,2.241,3.479,2.779,3.008,0.005,2.689,-5.592,0.538,-2.646,9.171,1.507,-11.372,0.47,0.464,-2.548,-1.676,-0.044,-0.791,1.895,2.888,3.248,2.317,5.635,4.675,2.439,2.912,2.923,3.072,4.468,2.049,2.139
0,1.895,0.589,3.211,1.973,1.476,2.114,4.388,3.027,2.696,-0.161,0.268,-4.594,-0.206,-2.807,-5.729,0.848,-9.862,0.665,-0.934,-9.052,-2.888,-0.412,-1.126,2.569,3.278,3.472,2.214,5.689,4.006,2.185,2.773,3.082,2.844,3.452,0.4,1.004
0,1.712,1.188,2.069,2.119,-0.293,3.939,2.709,2.421,0.938,1.568,4.512,-4.644,3.327,1.831,11.018,4.723,8.888,5.182,5.263,-1.093,8.556,11.509,6.326,7.649,10.031,11.753,14.27,13.3,13.353,10.373,11.13,10.266,11.816,11.203,12.153,15.753
0,1.246,0.427,1.551,0.406,-0.725,2.91,3.011,2.567,1.724,0.481,3.708,-5.478,2.444,-1.464,8.917,1.441,-9.79,-0.265,-2.591,-11.463,-1.475,0.688,-2.456,2.01,2.7,3.108,4.521,5.556,5.318,2.755,3.364,3.648,4.159,3.014,2.889,5.538
0,-0.187,0.136,2.007,0.817,-0.69,2.67,3.109,2.23,2.31,1.309,2.95,-6.315,0.32,-2.971,7.461,0.846,-11.194,-0.997,-0.825,-11.507,-1.103,0.324,-2.069,3.121,5.662,3.94,2.842,6.634,6.663,5.084,5.138,4.978,4.55,3.828,2.795,3.062
0,1.888,-2.254,-3.802,-2.879,-6.576,-6.544,-8.47,-6.957,-5.921,-4.944,-3.101,-4.496,-7.427,-3.105,-6.361,-10.6,-16.048,-7.826,-21.016,-16.445,-19.806,-24.103,-17.158,-19.85,-16.868,-15.293,-14.746,-13.94,-12.07,-14.888,-13.955,-15.138,-13.381,-9.286,-10.227,-19.564
0,0.531,0.423,-3.951,-3.08,-10.03,-6.811,-8.993,-8.271,-6.729,-5.604,-4.491,-6.377,-7.199,-3.67,-5.275,-9.713,-12.714,-6.688,-22.095,-17.188,-19.173,-24.073,-19.239,-20.205,-16.017,-16.173,-18.288,-15.908,-13.197,-14.99,-13.951,-15.305,-13.89,-8.608,-9.742,-20.063
0,-3.34,-1.726,-2.547,-1.572,1.179,-0.041,1.346,1.304,0.622,0.428,1.759,1.536,-0.963,-1.82,-0.327,3.342,6.652,10.592,5.052,-1.138,0.184,-4.349,-4.091,-0.076,6.244,7.285,4.451,3.57,2.37,7.812,8.255,18.212,12.758,15.256,14.155,19.876
0,-3.789,-3.07,0.094,-3.556,1.226,-0.57,0.482,-0.213,-0.97,-1.099,2.544,0.048,-0.619,-2.734,1.334,-0.01,2.201,4.599,4.549,0.166,4.23,4.699,6.331,-0.101,1.287,6.928,-2.585,9.183,4.051,-1.773,2.845,3.82,2.656,3.648,3.915,8.615
0,5.705,-5.205,-7,-7.613,-8.606,-6.842,-9.283,-10.973,-11.135,-9.286,-10.592,-9.929,-11.719,-11.354,-16.301,-11.55,-11.923,-14,-9.027,-9.849,-6.068,-7.779,-5.86,-9.582,-3.8,-4.102,-5.319,-5.64,-1.862,-6.73,-4.266,-6.869,-3.185,-4.42,-6.189,-4.043
0,0.353,-1.355,6.111,-4.215,-3.063,-1.569,-1.842,-3.135,-4.859,-0.994,-5.71,0.839,-4.07,-4.625,-10.316,-5.755,-0.333,-8.679,-3.718,-7.091,-12.475,-7.487,-16.268,-22.925,-23.685,-26.485,-26.444,-32.276,-24.167,-27.291,-28.68,-27.039,-29.608,-27.917,-29.425,-23.962
0,-4.022,-3.12,1.478,-13.136,-7.929,-7.086,-8.156,-6.995,-6.368,-10.831,-12.411,-7.774,-8.112,-8.044,5.915,-9.427,-11.464,-12.607,-8.24,-16.098,-16.96,-12.067,-19.238,-26.781,-27.953,-28.845,-29.858,-30.591,-28.907,-32.693,-32.513,-32.265,-33.156,-31.653,-31.995,-23.376
0,5.352,0.746,1.205,-0.727,2.764,2.59,1.49,5.02,1.086,2.027,2.702,3.338,2.649,4.738,5.792,2.542,3.207,1.923,1.896,0.568,0.52,-0.504,1.724,2.076,-0.225,-0.261,1.697,0.255,-0.365,3.498,1.164,0.525,0.819,1.209,1.578,2.308
0,3.31,0.675,1.127,0.305,1.122,2.344,1.679,3,1.649,1.97,2.602,3.402,2.576,3.65,4.658,2.758,2.423,1.6,1.562,0.5,0.241,-0.512,0.664,1.803,0.242,0.608,0.493,0.327,-0.211,2.616,1.344,-0.264,0.64,0.99,1.354,0.304
